,Date,Gu,PM10,PM2.5,O3,NO2,CO,SO2
4279,2023-06-14,도봉구,28.0,18.0,0.0475,0.0127,0.52,0.0026
4280,2023-06-14,노원구,27.0,18.0,0.0497,0.0158,0.39,0.0026
4281,2023-06-14,금천구,31.0,19.0,0.0134,0.0176,0.43,0.0032
4282,2023-06-14,구로구,32.0,20.0,0.0405,0.014,0.33,0.0022
4283,2023-06-14,광진구,28.0,16.0,0.0501,0.0158,0.4,0.0026
4284,2023-06-14,관악구,34.0,20.0,0.0464,0.0203,0.43,0.0029
4285,2023-06-14,강서구,31.0,19.0,0.0457,0.0158,0.43,0.0027
4286,2023-06-14,강북구,26.0,17.0,0.0501,0.0093,0.36,0.0021
4287,2023-06-14,강동구,28.0,18.0,0.0416,0.0171,0.38,0.0025
4288,2023-06-14,강남구,29.0,19.0,0.0469,0.0218,0.39,0.003
4289,2023-06-14,평균,29.0,18.0,0.0436,0.017,0.4,0.0026
4290,2023-06-15,중랑구,22.0,15.0,0.0374,0.0159,0.26,0.002
4291,2023-06-15,중구,24.0,17.0,0.0406,0.0192,0.41,0.0026
4292,2023-06-15,종로구,25.0,16.0,0.0492,0.0161,0.43,0.0029
4293,2023-06-15,은평구,30.0,20.0,0.0456,0.0103,0.46,0.0026
4294,2023-06-15,용산구,34.0,25.0,0.0493,0.0223,0.48,0.0033
4295,2023-06-15,영등포구,30.0,19.0,0.0434,0.0231,0.43,0.003
4296,2023-06-15,양천구,32.0,22.0,0.0436,0.0192,0.44,0.0031
4297,2023-06-15,송파구,34.0,22.0,0.0459,0.024,0.43,0.0028
4298,2023-06-15,성북구,29.0,17.0,0.0436,0.0161,0.47,0.002
4299,2023-06-15,성동구,28.0,18.0,0.0472,0.019,0.37,0.0028
4300,2023-06-15,서초구,37.0,23.0,0.0409,0.0216,0.37,0.0028
4301,2023-06-15,서대문구,28.0,16.0,0.0475,0.0145,0.44,0.002
4302,2023-06-15,마포구,28.0,19.0,0.0491,0.0187,0.42,0.0032
4303,2023-06-15,동작구,31.0,21.0,0.0417,0.0182,0.38,0.0028
4304,2023-06-15,동대문구,29.0,19.0,0.051,0.0139,0.4,0.003
4305,2023-06-15,도봉구,26.0,16.0,0.0514,0.0097,0.54,0.0026
4306,2023-06-15,노원구,26.0,18.0,0.0475,0.0129,0.36,0.0026
4307,2023-06-15,금천구,36.0,23.0,0.0382,0.0179,0.43,0.0034
4308,2023-06-15,구로구,36.0,23.0,0.0375,0.0168,0.34,0.0025
4309,2023-06-15,광진구,29.0,18.0,0.0486,0.0167,0.42,0.0028
4310,2023-06-15,관악구,39.0,24.0,0.0422,0.0232,0.46,0.0032
4311,2023-06-15,강서구,33.0,19.0,0.0157,0.0233,0.46,0.0025
4312,2023-06-15,강북구,27.0,17.0,0.0498,0.0079,0.35,0.002
4313,2023-06-15,강동구,28.0,19.0,0.0403,0.0175,0.38,0.0025
4314,2023-06-15,강남구,32.0,21.0,0.0438,0.0244,0.4,0.0034
4315,2023-06-15,평균,30.0,19.0,0.0436,0.0177,0.41,0.0027
4316,2023-06-16,중랑구,26.0,18.0,0.0447,0.0191,0.36,0.0025
4317,2023-06-16,중구,20.0,15.0,0.0441,0.0176,0.37,0.0028
4318,2023-06-16,종로구,23.0,13.0,0.0496,0.0168,0.41,0.0033
4319,2023-06-16,은평구,27.0,17.0,0.0421,0.0129,0.46,0.0028
4320,2023-06-16,용산구,26.0,19.0,0.0575,0.0173,0.41,0.0034
4321,2023-06-16,영등포구,22.0,12.0,0.047,0.0184,0.36,0.0028
4322,2023-06-16,양천구,24.0,16.0,0.0491,0.016,0.39,0.003
4323,2023-06-16,송파구,29.0,19.0,0.0513,0.0224,0.41,0.0026
4324,2023-06-16,성북구,31.0,17.0,0.0454,0.0166,0.45,0.0023
4325,2023-06-16,성동구,25.0,16.0,0.0498,0.018,0.35,0.0029
4326,2023-06-16,서초구,27.0,16.0,0.0493,0.0176,0.32,0.003
4327,2023-06-16,서대문구,27.0,14.0,0.0445,0.0161,0.4,0.0023
4328,2023-06-16,마포구,22.0,14.0,0.0498,0.0172,0.37,0.0035
4329,2023-06-16,동작구,24.0,16.0,0.0524,0.0162,0.33,0.0029
4330,2023-06-16,동대문구,26.0,16.0,0.0505,0.0148,0.39,0.0033
4331,2023-06-16,도봉구,27.0,15.0,0.0531,0.0118,0.54,0.0027
4332,2023-06-16,노원구,27.0,17.0,0.0463,0.0162,0.39,0.0029
4333,2023-06-16,금천구,24.0,16.0,0.0431,0.0171,0.37,0.0033
4334,2023-06-16,구로구,23.0,14.0,0.0436,0.0142,0.3,0.0027
4335,2023-06-16,광진구,25.0,15.0,0.0504,0.0162,0.4,0.003
4336,2023-06-16,관악구,28.0,16.0,0.051,0.0192,0.4,0.0033
